latitude,longitude,number,d2m_C,month
28.499999999999993,76.8,0,9.58,2023-12
28.499999999999993,76.89999999999999,0,9.65,2023-12
28.499999999999993,76.99999999999999,0,9.69,2023-12
28.499999999999993,77.09999999999998,0,9.69,2023-12
28.499999999999993,77.19999999999997,0,9.75,2023-12
28.499999999999993,77.29999999999997,0,9.91,2023-12
28.499999999999993,77.39999999999996,0,10.07,2023-12
28.499999999999993,77.5,0,10.14,2023-12
28.39999999999999,76.7,0,9.47,2023-12
28.39999999999999,76.8,0,9.5,2023-12
28.39999999999999,76.89999999999999,0,9.54,2023-12
28.39999999999999,76.99999999999999,0,9.58,2023-12
28.39999999999999,77.09999999999998,0,9.63,2023-12
28.39999999999999,77.19999999999997,0,9.75,2023-12
28.39999999999999,77.29999999999997,0,9.9,2023-12
28.39999999999999,77.39999999999996,0,10.05,2023-12
28.39999999999999,77.5,0,10.12,2023-12
28.3,76.7,0,9.46,2023-12
28.3,76.8,0,9.41,2023-12
28.3,76.89999999999999,0,9.4,2023-12
28.3,76.99999999999999,0,9.5,2023-12
28.3,77.09999999999998,0,9.65,2023-12
28.3,77.19999999999997,0,9.79,2023-12
28.3,77.29999999999997,0,9.91,2023-12
28.3,77.39999999999996,0,10.01,2023-12
28.3,77.5,0,10.08,2023-12
